year,longitude,latitude,gdp_pwt,pop_pwt,gdppc,ln_gdppc,name_1,name_2
2021,100.25,-1.5,765.3901,0.0651,11757.5322,9.3722,Sumatera Barat,Pesisir Selatan
2022,100.25,-1.5,432.6082,0.0336,12865.9363,9.4623,Sumatera Barat,Pesisir Selatan
2012,100.25,-1.25,520.5183,0.0513,10149.6246,9.2252,Sumatera Barat,Pesisir Selatan
2013,100.25,-1.25,542.1229,0.0519,10442.5708,9.2536,Sumatera Barat,Pesisir Selatan
2014,100.25,-1.25,601.9257,0.0528,11396.2541,9.341,Sumatera Barat,Pesisir Selatan
2015,100.25,-1.25,599.0135,0.0551,10870.9702,9.2939,Sumatera Barat,Pesisir Selatan
2016,100.25,-1.25,624.1676,0.057,10945.6202,9.3007,Sumatera Barat,Pesisir Selatan
2017,100.25,-1.25,644.7321,0.0574,11223.7507,9.3258,Sumatera Barat,Pesisir Selatan
2018,100.25,-1.25,823.1512,0.0713,11542.4705,9.3538,Sumatera Barat,Pesisir Selatan
2019,100.25,-1.25,822.0068,0.0704,11680.5678,9.3657,Sumatera Barat,Pesisir Selatan
2020,100.25,-1.25,788.5387,0.0711,11088.1218,9.3136,Sumatera Barat,Pesisir Selatan
2021,100.25,-1.25,1098.8816,0.0939,11699.197,9.3673,Sumatera Barat,Pesisir Selatan
2022,100.25,-1.25,755.7989,0.0525,14401.9987,9.5751,Sumatera Barat,Pesisir Selatan
2012,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2013,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2014,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2015,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2016,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2017,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2018,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2019,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2020,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2021,100.5,-2.0,0.0,0.0,,,Sumatera Barat,Pesisir Selatan
2022,100.5,-2.0,0.3009,0.0,42506.0635,10.6574,Sumatera Barat,Pesisir Selatan
2012,100.5,-1.75,175.8304,0.0156,11283.7463,9.3311,Sumatera Barat,Pesisir Selatan
2013,100.5,-1.75,177.416,0.0158,11253.3874,9.3284,Sumatera Barat,Pesisir Selatan
2014,100.5,-1.75,186.7292,0.0166,11265.0995,9.3295,Sumatera Barat,Pesisir Selatan
2015,100.5,-1.75,175.6123,0.0154,11429.0134,9.3439,Sumatera Barat,Pesisir Selatan
2016,100.5,-1.75,181.3962,0.0157,11530.7315,9.3528,Sumatera Barat,Pesisir Selatan
2017,100.5,-1.75,185.8121,0.0158,11732.803,9.3701,Sumatera Barat,Pesisir Selatan
2018,100.5,-1.75,187.3677,0.0145,12912.7309,9.466,Sumatera Barat,Pesisir Selatan
2019,100.5,-1.75,185.2199,0.0142,12998.1069,9.4726,Sumatera Barat,Pesisir Selatan
2020,100.5,-1.75,176.7135,0.0144,12275.5023,9.4154,Sumatera Barat,Pesisir Selatan
2021,100.5,-1.75,285.4552,0.024,11882.9754,9.3829,Sumatera Barat,Pesisir Selatan
2022,100.5,-1.75,916.482,0.0734,12488.4928,9.4326,Sumatera Barat,Pesisir Selatan
2012,100.5,-1.5,475.475,0.0434,10948.5041,9.301,Sumatera Barat,Pesisir Selatan
2013,100.5,-1.5,481.7428,0.044,10955.3465,9.3016,Sumatera Barat,Pesisir Selatan
2014,100.5,-1.5,496.7169,0.0451,11005.9899,9.3062,Sumatera Barat,Pesisir Selatan
2015,100.5,-1.5,486.3712,0.0452,10766.1023,9.2842,Sumatera Barat,Pesisir Selatan
2016,100.5,-1.5,503.0262,0.0461,10911.5675,9.2976,Sumatera Barat,Pesisir Selatan
2017,100.5,-1.5,524.0899,0.0464,11289.56,9.3316,Sumatera Barat,Pesisir Selatan
2018,100.5,-1.5,567.3013,0.0477,11885.8881,9.3831,Sumatera Barat,Pesisir Selatan
2019,100.5,-1.5,590.6529,0.0467,12646.6626,9.4451,Sumatera Barat,Pesisir Selatan
2020,100.5,-1.5,557.1306,0.0472,11807.1207,9.3765,Sumatera Barat,Pesisir Selatan
2021,100.5,-1.5,946.0544,0.0796,11884.8499,9.383,Sumatera Barat,Pesisir Selatan
2022,100.5,-1.5,1154.3499,0.0968,11926.1673,9.3865,Sumatera Barat,Pesisir Selatan
2012,100.5,-1.25,220.1391,0.0191,11531.8946,9.3529,Sumatera Barat,Pesisir Selatan
2013,100.5,-1.25,222.4291,0.0193,11511.4769,9.3511,Sumatera Barat,Pesisir Selatan
2014,100.5,-1.25,238.6831,0.0206,11595.648,9.3584,Sumatera Barat,Pesisir Selatan
2015,100.5,-1.25,236.7012,0.0208,11357.528,9.3376,Sumatera Barat,Pesisir Selatan
2016,100.5,-1.25,242.9551,0.0215,11323.8458,9.3347,Sumatera Barat,Pesisir Selatan
2017,100.5,-1.25,252.7648,0.0221,11413.3621,9.3425,Sumatera Barat,Pesisir Selatan
2018,100.5,-1.25,272.7684,0.0226,12092.4395,9.4003,Sumatera Barat,Pesisir Selatan
2019,100.5,-1.25,281.6918,0.022,12777.8213,9.4555,Sumatera Barat,Pesisir Selatan
2020,100.5,-1.25,269.4626,0.0223,12100.4708,9.401,Sumatera Barat,Pesisir Selatan
2021,100.5,-1.25,478.7053,0.0379,12635.5412,9.4443,Sumatera Barat,Pesisir Selatan
2022,100.5,-1.25,569.029,0.0434,13123.6773,9.4822,Sumatera Barat,Pesisir Selatan
2012,100.5,-1.0,977.5569,0.0999,9788.1662,9.1889,Sumatera Barat,Pesisir Selatan
2013,100.5,-1.0,992.4411,0.1011,9815.7976,9.1917,Sumatera Barat,Pesisir Selatan
2014,100.5,-1.0,1013.7634,0.1026,9876.4884,9.1979,Sumatera Barat,Pesisir Selatan
2015,100.5,-1.0,1016.548,0.1036,9816.8799,9.1919,Sumatera Barat,Pesisir Selatan
2016,100.5,-1.0,1055.599,0.1064,9916.8852,9.202,Sumatera Barat,Pesisir Selatan
2017,100.5,-1.0,1077.0309,0.1075,10015.5062,9.2119,Sumatera Barat,Pesisir Selatan
2018,100.5,-1.0,1144.8539,0.109,10503.7894,9.2595,Sumatera Barat,Pesisir Selatan
2019,100.5,-1.0,1192.5095,0.1067,11177.4987,9.3217,Sumatera Barat,Pesisir Selatan
2020,100.5,-1.0,1151.3077,0.1078,10682.2165,9.2763,Sumatera Barat,Pesisir Selatan
2021,100.5,-1.0,2153.265,0.1926,11179.4039,9.3218,Sumatera Barat,Pesisir Selatan
2022,100.5,-1.0,2936.9743,0.25,11749.778,9.3716,Sumatera Barat,Pesisir Selatan
2012,100.75,-2.5,37.4935,0.0028,13577.2091,9.5161,Sumatera Barat,Pesisir Selatan
2013,100.75,-2.5,37.5869,0.0028,13478.3337,9.5088,Sumatera Barat,Pesisir Selatan
2014,100.75,-2.5,38.5555,0.0028,13786.914,9.5315,Sumatera Barat,Pesisir Selatan
2015,100.75,-2.5,38.0492,0.0028,13590.0512,9.5171,Sumatera Barat,Pesisir Selatan
2016,100.75,-2.5,38.6019,0.0028,13837.5688,9.5351,Sumatera Barat,Pesisir Selatan
2017,100.75,-2.5,39.2657,0.0028,13988.9341,9.546,Sumatera Barat,Pesisir Selatan
2018,100.75,-2.5,39.6078,0.0026,15211.1518,9.6298,Sumatera Barat,Pesisir Selatan
2019,100.75,-2.5,36.7825,0.0025,14504.5894,9.5822,Sumatera Barat,Pesisir Selatan
2020,100.75,-2.5,35.5858,0.0026,13922.9885,9.5413,Sumatera Barat,Pesisir Selatan
2021,100.75,-2.5,64.5922,0.0042,15316.4401,9.6367,Sumatera Barat,Pesisir Selatan
2022,100.75,-2.5,33.5683,0.0021,15642.6109,9.6578,Sumatera Barat,Pesisir Selatan
2012,100.75,-2.25,181.7948,0.0165,11001.3664,9.3058,Sumatera Barat,Pesisir Selatan
2013,100.75,-2.25,184.062,0.0167,11014.7149,9.307,Sumatera Barat,Pesisir Selatan
2014,100.75,-2.25,189.5309,0.0169,11225.5486,9.3259,Sumatera Barat,Pesisir Selatan
2015,100.75,-2.25,185.4812,0.0168,11008.4505,9.3064,Sumatera Barat,Pesisir Selatan
2016,100.75,-2.25,187.0572,0.0168,11131.4367,9.3175,Sumatera Barat,Pesisir Selatan
2017,100.75,-2.25,194.7067,0.0169,11511.4887,9.3511,Sumatera Barat,Pesisir Selatan
2018,100.75,-2.25,201.3554,0.0156,12921.2111,9.4666,Sumatera Barat,Pesisir Selatan
2019,100.75,-2.25,204.9315,0.0152,13467.6666,9.508,Sumatera Barat,Pesisir Selatan
2020,100.75,-2.25,196.3728,0.0154,12763.7222,9.4544,Sumatera Barat,Pesisir Selatan
2021,100.75,-2.25,299.0652,0.0255,11725.7149,9.3695,Sumatera Barat,Pesisir Selatan
2022,100.75,-2.25,458.9168,0.0364,12622.5824,9.4432,Sumatera Barat,Pesisir Selatan
2012,100.75,-2.0,389.9893,0.0373,10460.1345,9.2553,Sumatera Barat,Pesisir Selatan
2013,100.75,-2.0,393.9244,0.0378,10434.1868,9.2528,Sumatera Barat,Pesisir Selatan
2014,100.75,-2.0,411.6035,0.0385,10694.5616,9.2775,Sumatera Barat,Pesisir Selatan
2015,100.75,-2.0,388.6661,0.036,10797.4589,9.2871,Sumatera Barat,Pesisir Selatan
2016,100.75,-2.0,394.651,0.0367,10762.3061,9.2838,Sumatera Barat,Pesisir Selatan
2017,100.75,-2.0,408.6685,0.0369,11069.1706,9.3119,Sumatera Barat,Pesisir Selatan
2018,100.75,-2.0,406.941,0.0339,11997.1821,9.3924,Sumatera Barat,Pesisir Selatan
2019,100.75,-2.0,404.921,0.0332,12198.3829,9.4091,Sumatera Barat,Pesisir Selatan
2020,100.75,-2.0,397.0122,0.0336,11828.0298,9.3782,Sumatera Barat,Pesisir Selatan
2021,100.75,-2.0,635.8634,0.056,11352.9113,9.3372,Sumatera Barat,Pesisir Selatan
2022,100.75,-2.0,1063.4279,0.0907,11720.1826,9.3691,Sumatera Barat,Pesisir Selatan
2012,100.75,-1.75,56.6036,0.0044,13005.4393,9.4731,Sumatera Barat,Pesisir Selatan
2013,100.75,-1.75,57.2669,0.0044,13104.0086,9.4807,Sumatera Barat,Pesisir Selatan
2014,100.75,-1.75,66.8519,0.0052,12894.6573,9.4646,Sumatera Barat,Pesisir Selatan
2015,100.75,-1.75,62.6151,0.0049,12709.7192,9.4501,Sumatera Barat,Pesisir Selatan
2016,100.75,-1.75,60.5271,0.0046,13080.6376,9.4789,Sumatera Barat,Pesisir Selatan
2017,100.75,-1.75,62.3809,0.0047,13393.9629,9.5026,Sumatera Barat,Pesisir Selatan
2018,100.75,-1.75,63.6501,0.0043,14755.8749,9.5994,Sumatera Barat,Pesisir Selatan
2019,100.75,-1.75,65.5255,0.0043,15366.0307,9.6399,Sumatera Barat,Pesisir Selatan
2020,100.75,-1.75,63.7096,0.0043,14805.065,9.6027,Sumatera Barat,Pesisir Selatan
2021,100.75,-1.75,105.7871,0.0072,14618.1309,9.59,Sumatera Barat,Pesisir Selatan
2022,100.75,-1.75,308.4131,0.0246,12557.9851,9.4381,Sumatera Barat,Pesisir Selatan
2012,100.75,-1.5,229.3749,0.0216,10635.4984,9.272,Sumatera Barat,Pesisir Selatan
2013,100.75,-1.5,233.5761,0.0218,10705.655,9.2785,Sumatera Barat,Pesisir Selatan
2014,100.75,-1.5,240.5785,0.0219,10967.8481,9.3027,Sumatera Barat,Pesisir Selatan
2015,100.75,-1.5,240.0875,0.0222,10827.6283,9.2899,Sumatera Barat,Pesisir Selatan
2016,100.75,-1.5,245.4327,0.0232,10578.7102,9.2666,Sumatera Barat,Pesisir Selatan
2017,100.75,-1.5,253.9166,0.0232,10940.3356,9.3002,Sumatera Barat,Pesisir Selatan
2018,100.75,-1.5,270.0119,0.0234,11527.8819,9.3525,Sumatera Barat,Pesisir Selatan
2019,100.75,-1.5,280.7565,0.0229,12233.4563,9.4119,Sumatera Barat,Pesisir Selatan
2020,100.75,-1.5,269.6603,0.0231,11654.7625,9.3635,Sumatera Barat,Pesisir Selatan
2021,100.75,-1.5,345.645,0.029,11907.291,9.3849,Sumatera Barat,Pesisir Selatan
2022,100.75,-1.5,306.7483,0.0234,13084.4835,9.4792,Sumatera Barat,Pesisir Selatan
2012,100.75,-1.25,630.2941,0.062,10168.7382,9.2271,Sumatera Barat,Pesisir Selatan
2013,100.75,-1.25,637.2067,0.0627,10168.2395,9.227,Sumatera Barat,Pesisir Selatan
